"SERIES","ESU","SPECIES","METHOD","MAJOR_POPULATION_GROUP","NMFS_POPID","POPULATION_NAME","COMMON_POPULATION_NAME","DISPLAY_ORDER","RUN_TIMING","STREAM_NAME","YEAR","NUMBER_OF_SPAWNERS","FRACWILD","CATCH","CONTRIBUTOR","COMPILER","CITATION","LINE_NOTES"
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2004","11842","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2005","5963","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2006","6404","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2007","5497","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2008","5442","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2009","2813","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2010","7337","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2011","7441","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2012","7616","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2013","4944","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2014","5349","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2015","4508","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2016","5778","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2017","822","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2018","1829","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
"UWsthd2020","Steelhead (Upper Willamette River DPS)","steelhead","LadderCount","","1053","Willamette Falls ESC","Willamette Falls ESC","1.1","winter","Willamette River and tributaries","2019","3202","1","-99","Oregon Department of Fish and Wildlife","Mari Williams","Upper Willamette River Steelhead Natural Origin Spawner Escapement (1971-2019). Ladder count. Personal communication from Jamie Anthony, ODFW, via Mari Williams, NOAAF NWFSC/PSMFC.",""
